ResponseName,ReleaseDate,Metacritic,RecommendationCount,IsFree,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceInitial,After2014,Expensive
Beyond Divinity,2012.0,73,125,False,False,False,False,False,False,False,True,False,False,False,False,False,False,5.99,0,0
Divinity II: Developers Cut,2012.0,0,1192,False,False,False,False,False,False,False,True,False,False,False,False,False,False,19.99,0,0
Pro Cycling Manager 2013,2013.0,0,118,False,False,False,False,False,False,False,False,True,False,False,True,False,False,9.99,0,0
King Arthurs Gold,2013.0,81,3042,False,False,True,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Antichamber,2013.0,82,9307,False,False,True,False,True,False,False,False,False,False,False,False,False,False,19.99,0,0
Edna & Harvey: Harveys New Eyes,2012.0,75,1091,False,False,True,False,True,False,False,False,False,False,False,False,False,False,159.99,0,1
NiGHTS Into Dreams,2012.0,0,400,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.99,0,0
Grim Dawn,2016.0,83,10412,False,False,True,True,True,False,False,True,False,False,False,False,False,False,24.99,1,1
The Journey Down: Chapter One,2013.0,72,683,False,False,True,False,True,False,False,False,False,False,False,False,False,False,8.99,0,0
Trials Evolution: Gold Edition,2013.0,85,1651,False,False,False,True,False,False,False,False,False,False,False,False,True,False,19.99,0,0
Kerbal Space Program,2015.0,88,31719,False,False,True,False,False,False,False,False,True,False,False,False,False,False,39.99,1,1
Far Cry 3,2012.0,88,36011,False,False,False,True,True,False,False,False,False,False,False,False,False,False,19.99,0,0
Farming Simulator 2013 Titanium Edition,2013.0,0,3884,False,False,False,False,False,True,False,False,True,False,False,False,False,False,19.99,0,0
DmC: Devil May Cry,2013.0,85,8547,False,False,False,True,True,False,False,False,False,False,False,False,False,False,29.99,0,1
Cargo Commander,2012.0,0,679,False,False,True,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
StarDrive,2013.0,61,1163,False,False,True,False,False,False,True,False,False,False,False,False,False,False,29.99,0,1
RPG Maker VX Ace,2012.0,0,3111,False,True,False,False,False,False,False,False,False,False,False,False,False,False,69.99,0,1
Chaos on Deponia,2012.0,78,876,False,False,True,False,True,False,False,False,False,False,False,False,False,False,159.99,0,1
Thomas Was Alone,2012.0,77,6777,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Zombie Driver HD,2012.0,0,1349,False,False,True,True,False,False,False,False,False,False,False,False,True,False,9.99,0,0
McPixel,2012.0,76,3167,False,False,True,True,True,False,False,False,False,False,False,False,False,False,4.99,0,0
Jack Lumber,2013.0,0,316,False,False,True,True,False,True,True,False,False,False,False,False,False,False,4.99,0,0
Towns,2012.0,0,2099,False,False,True,False,False,False,True,True,True,False,False,False,False,False,14.99,0,0
Resident Evil 6 / Biohazard 6,2013.0,69,10113,False,False,False,True,True,False,False,False,False,False,False,False,False,False,29.99,0,1
DayZ,2013.0,0,153350,False,False,True,True,False,False,False,False,False,True,False,False,False,True,34.99,0,1
Eufloria HD,2014.0,0,228,False,False,True,False,False,False,True,False,False,False,False,False,False,False,14.99,0,0
Little Inferno,2012.0,68,5572,False,False,True,False,True,True,False,False,False,False,False,False,False,False,9.99,0,0
Monopoly,2012.0,0,280,False,False,False,False,False,True,True,False,False,False,False,False,False,False,9.99,0,0
Age of Empires II HD,2013.0,68,26738,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.99,0,0
DG2: Defense Grid 2,2014.0,81,1615,False,False,True,False,False,False,True,False,False,False,False,False,False,False,14.99,0,0
Super Hexagon,2012.0,88,17556,False,False,True,True,False,False,False,False,False,False,False,False,False,False,2.99,0,0
Rocksmith 2014,2013.0,0,5558,False,False,False,False,False,True,False,False,True,False,False,False,False,False,39.99,0,1
The Cave,2013.0,68,1379,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14.99,0,0
The Book of Unwritten Tales: The Critter Chronicles,2012.0,73,225,False,False,True,False,True,False,False,False,False,False,False,False,False,False,19.99,0,0
The Stanley Parable,2013.0,88,24879,False,False,True,False,True,False,False,False,False,False,False,False,False,False,14.99,0,0
Puddle,2012.0,0,392,False,False,True,True,False,False,False,False,True,False,False,False,False,False,7.99,0,0
Hamlet or the Last Game without MMORPG Features Shaders ...,2012.0,0,328,False,False,True,False,True,False,False,False,False,False,False,False,False,False,4.99,0,0
THE KING OF FIGHTERS 98 ULTIMATE MATCH FINAL EDITION,2014.0,0,636,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.99,0,0
THE KING OF FIGHTERS 2002 UNLIMITED MATCH,2015.0,0,505,False,False,False,True,False,False,False,False,False,False,False,False,False,False,14.99,1,0
Resident Evil Revelations / Biohazard Revelations,2013.0,77,3977,False,False,False,True,True,False,False,False,False,False,False,False,False,False,29.99,0,1
Champions of Regnum,2013.0,0,701,True,False,True,False,False,False,False,True,False,False,True,False,False,True,0.0,0,0
Aarklash: Legacy,2013.0,72,450,False,False,False,False,True,False,True,False,False,False,False,False,False,False,19.99,0,0
Retro/Grade,2013.0,0,297,False,False,True,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Reus,2013.0,75,3207,False,False,True,False,False,False,True,False,True,False,False,False,False,False,9.99,0,0
Wargame: Airland Battle,2013.0,80,3282,False,False,False,False,False,False,True,False,False,False,False,False,False,False,19.99,0,0
Insurgency,2014.0,74,48918,False,False,True,True,False,False,True,False,False,False,False,False,False,False,9.99,0,0
THE KING OF FIGHTERS XIII STEAM EDITION,2013.0,0,2638,False,False,False,True,False,False,False,False,False,False,False,False,False,False,19.99,0,0
Dead Pixels,2012.0,0,2071,False,False,True,True,False,False,False,True,False,False,False,False,False,False,2.99,0,0
7 Wonders: Ancient Alien Makeover,2012.0,0,114,False,False,False,False,False,True,True,False,False,False,False,False,False,False,9.99,0,0
Homefront(r): The Revolution,2016.0,54,3541,False,False,False,True,True,False,False,False,False,False,False,False,False,False,39.99,1,1
Giana Sisters: Twisted Dreams,2012.0,77,1353,False,False,True,True,False,False,False,False,False,False,False,False,False,False,14.99,0,0
Sea Dogs: To Each His Own,2012.0,0,517,False,False,False,False,False,False,False,True,False,False,False,False,False,False,10.99,0,0
Perpetuum,2014.0,0,520,False,False,True,False,False,False,False,True,False,False,False,False,False,True,9.99,0,0
Miner Wars 2081,2012.0,52,244,False,False,True,True,True,False,False,True,True,False,False,False,False,False,9.99,0,0
Dyad,2013.0,80,208,False,False,True,True,False,False,False,False,False,False,False,False,True,False,14.99,0,0
POSTAL 2,2012.0,59,19784,False,False,True,True,True,False,False,False,False,False,False,False,False,False,9.99,0,0
Blockscape,2014.0,0,645,False,False,True,False,False,True,True,True,True,True,False,False,False,False,19.99,0,0
Miasmata,2012.0,76,744,False,False,True,True,True,False,False,False,False,False,False,False,False,False,14.99,0,0
The Sims(tm) 3,2011.0,86,6191,False,False,False,False,False,False,False,False,True,False,False,False,False,False,19.99,0,0
F1 2013,2013.0,77,3188,False,False,False,False,False,False,False,False,True,False,False,True,True,False,24.99,0,1
Cry of Fear,2013.0,0,17968,True,False,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0
FlyN,2012.0,80,355,False,False,True,True,True,False,False,False,False,False,False,False,False,False,9.99,0,0
DCS World,2013.0,0,2963,True,False,False,False,False,False,False,False,True,False,True,False,False,False,0.0,0,0
Ys I & II Chronicles+,2013.0,0,824,False,False,False,True,True,False,False,True,False,False,False,False,False,False,14.99,0,0
Xenonauts,2014.0,77,1917,False,False,True,False,False,False,True,False,True,False,False,False,False,False,24.99,0,1
Ys I & II Chronicles+,2013.0,0,824,False,False,False,True,True,False,False,True,False,False,False,False,False,False,14.99,0,0
LocoCycle,2014.0,0,215,False,False,False,True,True,True,False,False,False,False,False,False,True,False,9.99,0,0
Deadpool,2013.0,63,2759,False,False,False,True,False,False,False,False,False,False,False,False,False,False,39.99,0,1
Pressure,2013.0,64,1121,False,False,True,True,False,True,False,False,False,False,False,False,True,False,7.99,0,0
No More Room in Hell,2013.0,0,42348,True,False,True,True,False,False,False,False,False,False,True,False,False,False,0.0,0,0
Legacy of Kain: Defiance,2012.0,70,278,False,False,False,True,True,False,False,False,False,False,False,False,False,False,6.99,0,0
Fast & Furious(tm): Showdown,2013.0,0,117,False,False,False,True,False,False,False,False,False,False,False,True,True,False,29.99,0,1
Folk Tale,2013.0,0,1437,False,False,True,False,False,False,True,True,True,True,False,False,False,False,19.99,0,0
Contrast,2013.0,62,3140,False,False,True,False,True,False,False,False,False,False,False,False,False,False,9.99,0,0
Octodad: Dadliest Catch,2014.0,69,5754,False,False,True,True,True,False,False,False,False,False,False,False,False,False,14.99,0,0
Gnomoria,2016.0,0,2643,False,False,True,False,False,False,True,False,True,False,False,False,False,False,14.99,1,0
Ace of Spades: Battle Builder,2012.0,0,17596,False,False,True,True,False,False,False,False,False,False,False,False,False,False,14.99,0,0
Defiance,2014.0,64,9269,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0.0,0,0
Clockwork Empires,2014.0,0,378,False,False,True,False,False,False,True,False,True,True,False,False,False,False,29.99,0,1
FEZ,2013.0,91,8516,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Super House of Dead Ninjas,2013.0,79,997,False,False,True,True,False,False,False,False,False,False,False,False,False,False,6.99,0,0
Arma Tactics,2013.0,47,572,False,False,True,False,False,False,True,False,False,False,False,False,False,False,8.99,0,0
Iron Sky: Invasion,2012.0,0,392,False,False,False,True,False,False,True,False,True,False,False,False,False,False,19.99,0,0
Legacy of Kain: Soul Reaver,2012.0,0,602,False,False,False,True,True,False,False,False,False,False,False,False,False,False,6.99,0,0
Legacy of Kain: Soul Reaver 2,2012.0,77,215,False,False,False,True,True,False,False,False,False,False,False,False,False,False,6.99,0,0
Tomb Raider I,2012.0,0,1174,False,False,False,True,True,False,False,False,False,False,False,False,False,False,6.99,0,0
Tomb Raider IV: The Last Revelation,2012.0,0,238,False,False,False,True,True,False,False,False,False,False,False,False,False,False,6.99,0,0
Tomb Raider V: Chronicles,2012.0,0,148,False,False,False,True,True,False,False,False,False,False,False,False,False,False,6.99,0,0
Tomb Raider VI: The Angel of Darkness,2012.0,0,294,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6.99,0,0
Brothers - A Tale of Two Sons,2013.0,90,22471,False,False,True,True,True,False,False,False,False,False,False,False,False,False,14.99,0,0
Shadow Warrior Classic Redux,2013.0,0,1350,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Brutal Legend,2013.0,80,6720,False,False,False,True,True,False,True,False,False,False,False,False,False,False,14.99,0,0
Full Mojo Rampage,2014.0,0,972,False,False,True,True,False,False,False,True,False,False,False,False,False,False,12.99,0,0
Tomb Raider II,2012.0,0,477,False,False,False,True,True,False,False,False,False,False,False,False,False,False,6.99,0,0
Tomb Raider III,2012.0,0,302,False,False,False,True,True,False,False,False,False,False,False,False,False,False,6.99,0,0
DARK,2013.0,41,686,False,False,False,True,False,False,False,True,False,False,False,False,False,False,14.99,0,0
Cities in Motion 2,2013.0,72,1535,False,False,False,False,False,False,True,False,True,False,False,False,False,False,19.99,0,0
Just Cause(tm) 3,2015.0,74,18741,False,False,False,True,True,False,False,False,False,False,False,False,False,False,59.99,1,1
Blade Symphony,2014.0,72,3592,False,False,True,True,False,False,False,False,False,False,False,False,False,False,9.99,0,0
Sacred 2 Gold,2012.0,0,991,False,False,False,False,False,False,False,True,False,False,False,False,False,False,14.99,0,0
Sven Co-op,2016.0,0,5917,True,False,True,True,False,True,False,False,False,False,True,False,False,False,0.0,1,0
PixelJunk(tm) Nom Nom Galaxy,2015.0,68,428,False,False,True,True,False,True,True,False,False,False,False,False,False,False,9.99,1,0
Weird Worlds: Return to Infinite Space,2013.0,79,434,False,False,True,False,True,True,True,False,False,False,False,False,False,False,4.99,0,0
Marvel Heroes 2016,2013.0,81,11337,True,False,False,True,False,False,False,True,False,False,True,False,False,True,0.0,0,0
Escape Dead Island,2014.0,52,574,False,False,False,False,True,False,False,False,False,False,False,False,False,False,14.99,0,0
F1 2014,2014.0,61,1096,False,False,False,False,False,False,False,False,False,False,False,True,True,False,29.99,0,1
Desktop Dungeons,2013.0,82,846,False,False,True,False,True,True,True,True,False,False,False,False,False,False,14.99,0,0
Infestation: Survivor Stories Classic,2012.0,0,24965,False,False,True,True,False,False,False,True,True,False,False,False,False,True,9.99,0,0
LOST PLANET(r) 3,2013.0,0,1862,False,False,False,True,False,False,False,False,False,False,False,False,False,False,24.99,0,1
Monster Loves You!,2013.0,0,760,False,False,True,False,True,True,False,True,True,False,False,False,False,False,9.99,0,0
Age of Wonders III,2014.0,80,3499,False,False,False,False,False,False,True,True,False,False,False,False,False,False,29.99,0,1
Galactic Civilizations III,2015.0,81,5401,False,False,True,False,False,False,True,False,True,False,False,False,False,False,39.99,1,1
Ironclad Tactics,2013.0,69,515,False,False,True,False,False,True,True,False,False,False,False,False,False,False,14.99,0,0
Pinball FX2,2013.0,84,2631,True,False,False,False,False,True,False,False,True,False,False,False,False,False,0.0,0,0
